GEO_ID,GEOID20,NAME,P4_001N,P4_002N,P4_003N,P4_004N,P4_005N,P4_006N,P4_007N,P4_008N,P4_009N,P4_010N,P4_011N,P4_012N,P4_013N,P4_014N,P4_015N,P4_016N,P4_017N,P4_018N,P4_019N,P4_020N,P4_021N,P4_022N,P4_023N,P4_024N,P4_025N,P4_026N,P4_027N,P4_028N,P4_029N,P4_030N,P4_031N,P4_032N,P4_033N,P4_034N,P4_035N,P4_036N,P4_037N,P4_038N,P4_039N,P4_040N,P4_041N,P4_042N,P4_043N,P4_044N,P4_045N,P4_046N,P4_047N,P4_048N,P4_049N,P4_050N,P4_051N,P4_052N,P4_053N,P4_054N,P4_055N,P4_056N,P4_057N,P4_058N,P4_059N,P4_060N,P4_061N,P4_062N,P4_063N,P4_064N,P4_065N,P4_066N,P4_067N,P4_068N,P4_069N,P4_070N,P4_071N,P4_072N,P4_073N,state,county,tract
1400000US35001000906,35001000906,"Census Tract 9.06, Bernalillo County, New Mexico",2939,1182,1757,1616,966,264,314,54,1,17,141,127,15,55,13,3,23,4,6,0,1,3,2,2,0,0,0,12,6,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,906
1400000US35001000907,35001000907,"Census Tract 9.07, Bernalillo County, New Mexico",1864,1162,702,653,442,67,107,31,4,2,49,49,14,16,3,0,5,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,907
1400000US35001000908,35001000908,"Census Tract 9.08, Bernalillo County, New Mexico",3227,1924,1303,1233,598,207,319,96,1,12,70,64,24,16,8,0,11,4,0,0,0,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,908
1400000US35001001101,35001001101,"Census Tract 11.01, Bernalillo County, New Mexico",3842,936,2906,2733,2441,75,101,67,5,44,173,165,31,50,26,0,50,8,0,0,0,0,0,0,0,0,0,8,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1101
1400000US35001001102,35001001102,"Census Tract 11.02, Bernalillo County, New Mexico",2322,802,1520,1440,1157,84,122,62,3,12,80,76,14,27,14,2,15,2,1,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1102
1400000US35001001201,35001001201,"Census Tract 12.01, Bernalillo County, New Mexico",2983,1330,1653,1543,1097,165,147,102,3,29,110,106,17,18,10,0,31,11,10,0,7,0,0,0,2,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1201
1400000US35001001202,35001001202,"Census Tract 12.02, Bernalillo County, New Mexico",3184,1430,1754,1646,903,273,257,200,3,10,108,105,13,16,40,1,13,8,3,0,4,5,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1202
1400000US35001001300,35001001300,"Census Tract 13, Bernalillo County, New Mexico",3027,2603,424,391,238,81,57,5,5,5,33,24,9,6,2,0,4,1,0,0,0,0,0,2,0,0,0,8,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1300
1400000US35001001400,35001001400,"Census Tract 14, Bernalillo County, New Mexico",1962,1284,678,637,446,49,109,20,1,12,41,34,10,8,4,0,10,0,0,0,1,0,0,0,1,0,0,6,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1400
1400000US35001001500,35001001500,"Census Tract 15, Bernalillo County, New Mexico",2454,1246,1208,1133,856,102,115,51,0,9,75,71,7,21,17,1,21,1,1,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1500
1400000US35001001701,35001001701,"Census Tract 17.01, Bernalillo County, New Mexico",1752,311,1441,1383,1288,11,21,44,4,15,58,57,2,21,19,0,12,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1701
1400000US35001001702,35001001702,"Census Tract 17.02, Bernalillo County, New Mexico",2563,770,1793,1659,1239,68,149,185,0,18,134,130,23,50,24,0,26,1,0,0,2,0,0,1,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,1,1702
1400000US35001001800,35001001800,"Census Tract 18, Bernalillo County, New Mexico",2156,763,1393,1305,889,101,152,155,5,3,88,86,21,19,31,4,0,0,1,0,1,0,1,0,7,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1800
1400000US35001002000,35001002000,"Census Tract 20, Bernalillo County, New Mexico",2057,1103,954,876,570,72,188,24,3,19,78,69,10,23,26,0,6,2,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2000
1400000US35001002100,35001002100,"Census Tract 21, Bernalillo County, New Mexico",1972,744,1228,1139,689,119,281,37,0,13,89,82,13,28,10,0,6,11,1,7,0,1,2,2,1,0,0,7,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2100
1400000US35001002200,35001002200,"Census Tract 22, Bernalillo County, New Mexico",3260,1193,2067,1936,1673,67,109,60,5,22,131,118,11,54,25,4,20,1,0,0,0,1,0,2,0,0,0,13,8,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2200
1400000US35001002301,35001002301,"Census Tract 23.01, Bernalillo County, New Mexico",1459,1241,218,196,157,18,19,2,0,0,22,21,6,0,0,0,6,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2301
1400000US35001002302,35001002302,"Census Tract 23.02, Bernalillo County, New Mexico",2720,2154,566,529,412,25,55,7,3,27,37,34,5,12,5,0,7,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2302
1400000US35001002303,35001002303,"Census Tract 23.03, Bernalillo County, New Mexico",2091,1687,404,370,296,16,39,1,0,18,34,34,5,10,8,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2303
1400000US35001002401,35001002401,"Census Tract 24.01, Bernalillo County, New Mexico",3932,3104,828,790,610,53,90,25,2,10,38,38,7,10,6,0,12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2401
1400000US35001002403,35001002403,"Census Tract 24.03, Bernalillo County, New Mexico",2999,2424,575,546,364,56,108,8,0,10,29,28,2,12,3,2,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2403
1400000US35001002404,35001002404,"Census Tract 24.04, Bernalillo County, New Mexico",2675,2227,448,426,241,75,68,26,6,10,22,20,3,8,1,6,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2404
1400000US35001002700,35001002700,"Census Tract 27, Bernalillo County, New Mexico",3212,1412,1800,1707,1399,84,145,41,3,35,93,85,9,30,16,0,26,3,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2700
1400000US35001002900,35001002900,"Census Tract 29, Bernalillo County, New Mexico",3182,1895,1287,1212,997,45,122,39,1,8,75,73,5,27,12,0,25,0,3,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2900
1400000US35001003001,35001003001,"Census Tract 30.01, Bernalillo County, New Mexico",3809,1902,1907,1804,1442,88,189,54,5,26,103,96,16,25,14,2,32,4,0,2,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3001
1400000US35001003002,35001003002,"Census Tract 30.02, Bernalillo County, New Mexico",3214,1567,1647,1570,1451,21,67,25,0,6,77,72,6,17,19,0,26,0,0,0,1,2,0,1,0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3002
1400000US35001003100,35001003100,"Census Tract 31, Bernalillo County, New Mexico",2387,954,1433,1350,1253,27,29,24,0,17,83,79,10,18,22,1,28,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3100
1400000US35001003201,35001003201,"Census Tract 32.01, Bernalillo County, New Mexico",2304,1379,925,846,745,20,59,18,0,4,79,74,13,29,8,0,22,0,0,0,0,0,0,0,2,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3201
1400000US35001003202,35001003202,"Census Tract 32.02, Bernalillo County, New Mexico",4546,2913,1633,1529,1250,79,130,30,0,40,104,103,19,37,15,0,24,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3202
1400000US35001003400,35001003400,"Census Tract 34, Bernalillo County, New Mexico",3336,1536,1800,1686,1023,150,416,81,0,16,114,103,21,32,17,2,23,7,0,0,0,1,0,0,0,0,0,11,5,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3400
1400000US35001003501,35001003501,"Census Tract 35.01, Bernalillo County, New Mexico",4358,2535,1823,1739,1497,52,139,22,1,28,84,82,12,27,9,2,23,1,0,0,0,4,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3501
1400000US35001003502,35001003502,"Census Tract 35.02, Bernalillo County, New Mexico",4187,1552,2635,2539,2362,32,53,52,0,40,96,91,6,21,16,3,43,0,1,1,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3502
1400000US35001003600,35001003600,"Census Tract 36, Bernalillo County, New Mexico",5010,2752,2258,2159,1945,25,120,45,2,22,99,98,12,30,23,4,25,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3600
1400000US35001003707,35001003707,"Census Tract 37.07, Bernalillo County, New Mexico",4011,1263,2748,2623,2115,121,259,111,1,16,125,113,15,42,23,5,26,1,0,0,0,0,0,0,1,0,0,12,6,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3707
1400000US35001003712,35001003712,"Census Tract 37.12, Bernalillo County, New Mexico",4106,1170,2936,2811,2531,42,76,140,3,19,125,121,11,35,41,3,26,2,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3712
1400000US35001003715,35001003715,"Census Tract 37.15, Bernalillo County, New Mexico",3479,687,2792,2674,2449,24,42,134,0,25,118,117,10,32,31,1,41,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3715
1400000US35001003717,35001003717,"Census Tract 37.17, Bernalillo County, New Mexico",4406,1058,3348,3209,2696,150,187,152,5,19,139,138,10,48,32,3,30,11,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3717
1400000US35001003718,35001003718,"Census Tract 37.18, Bernalillo County, New Mexico",1980,511,1469,1386,1183,61,50,75,2,15,83,82,8,19,26,7,18,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3718
1400000US35001003719,35001003719,"Census Tract 37.19, Bernalillo County, New Mexico",4591,1158,3433,3297,2795,112,167,200,5,18,136,133,10,38,29,4,36,5,3,1,0,0,0,0,2,5,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3719
1400000US35001003722,35001003722,"Census Tract 37.22, Bernalillo County, New Mexico",5334,1569,3765,3560,2406,111,90,906,9,38,205,204,15,47,75,4,50,0,5,0,4,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3722
1400000US35001003723,35001003723,"Census Tract 37.23, Bernalillo County, New Mexico",5913,1924,3989,3819,3255,128,199,202,3,32,170,164,20,55,28,0,53,1,1,1,2,2,0,1,0,0,0,6,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3723
1400000US35001003724,35001003724,"Census Tract 37.24, Bernalillo County, New Mexico",2891,848,2043,1959,1712,68,90,72,0,17,84,77,7,37,16,1,15,0,0,0,0,1,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3724
1400000US35003976401,35003976401,"Census Tract 9764.01, Catron County, New Mexico",1437,298,1139,1096,1069,13,4,0,0,10,43,41,0,28,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,976401
1400000US35003976402,35003976402,"Census Tract 9764.02, Catron County, New Mexico",1779,202,1577,1517,1448,8,38,5,0,18,60,59,0,29,12,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,976402
1400000US35001003725,35001003725,"Census Tract 37.25, Bernalillo County, New Mexico",3590,1267,2323,2208,1769,104,179,137,4,15,115,112,17,45,25,7,13,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3725
1400000US35001003726,35001003726,"Census Tract 37.26, Bernalillo County, New Mexico",1941,318,1623,1569,1313,29,19,195,0,13,54,54,3,11,15,0,19,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3726
1400000US35001003728,35001003728,"Census Tract 37.28, Bernalillo County, New Mexico",3765,1046,2719,2586,2173,97,177,114,6,19,133,123,28,36,21,1,26,4,0,0,0,0,0,2,5,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3728
1400000US35001003729,35001003729,"Census Tract 37.29, Bernalillo County, New Mexico",1634,318,1316,1268,1156,12,6,86,0,8,48,48,3,21,9,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3729
1400000US35001003730,35001003730,"Census Tract 37.30, Bernalillo County, New Mexico",3699,767,2932,2809,2458,30,14,294,0,13,123,122,9,37,31,0,35,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3730
1400000US35001003731,35001003731,"Census Tract 37.31, Bernalillo County, New Mexico",2941,604,2337,2231,1976,21,26,196,5,7,106,101,13,23,33,0,26,0,0,1,0,0,0,0,4,1,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3731
1400000US35001003733,35001003733,"Census Tract 37.33, Bernalillo County, New Mexico",2428,1057,1371,1285,654,160,331,128,3,9,86,75,19,19,18,0,6,1,2,0,8,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3733
1400000US35001003736,35001003736,"Census Tract 37.36, Bernalillo County, New Mexico",2061,869,1192,1141,841,54,175,59,5,7,51,48,9,17,12,0,4,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3736
1400000US35001003737,35001003737,"Census Tract 37.37, Bernalillo County, New Mexico",2232,391,1841,1761,1593,35,24,98,0,11,80,79,6,19,22,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3737
1400000US35001003738,35001003738,"Census Tract 37.38, Bernalillo County, New Mexico",4018,854,3164,3003,2523,86,160,198,7,29,161,152,24,45,47,0,27,4,0,0,1,2,0,0,0,2,0,9,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3738
1400000US35001003739,35001003739,"Census Tract 37.39, Bernalillo County, New Mexico",1563,505,1058,1017,878,35,68,35,0,1,41,36,3,10,8,0,15,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3739
1400000US35001003740,35001003740,"Census Tract 37.40, Bernalillo County, New Mexico",4152,1518,2634,2478,1617,206,469,148,7,31,156,146,25,52,30,0,29,9,0,0,1,0,0,0,0,0,0,10,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3740
1400000US35001003741,35001003741,"Census Tract 37.41, Bernalillo County, New Mexico",1613,179,1434,1388,1297,15,14,58,0,4,46,42,0,7,18,0,16,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,1,3741
1400000US35001003742,35001003742,"Census Tract 37.42, Bernalillo County, New Mexico",3852,646,3206,3075,2808,31,23,199,4,10,131,128,4,45,28,1,48,0,0,0,0,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3742
1400000US35001003743,35001003743,"Census Tract 37.43, Bernalillo County, New Mexico",4651,972,3679,3512,2718,67,40,661,6,20,167,157,12,34,39,3,52,5,3,0,3,2,0,1,1,2,0,7,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,1,3743
1400000US35001003744,35001003744,"Census Tract 37.44, Bernalillo County, New Mexico",1073,237,836,801,676,22,4,90,2,7,35,34,2,4,13,0,12,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3744
1400000US35001003745,35001003745,"Census Tract 37.45, Bernalillo County, New Mexico",1151,528,623,596,531,15,34,10,0,6,27,24,1,2,0,0,11,7,2,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3745
1400000US35001003746,35001003746,"Census Tract 37.46, Bernalillo County, New Mexico",3892,1678,2214,2099,1742,54,87,201,0,15,115,106,12,33,37,4,13,1,0,0,1,0,0,3,1,1,0,9,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3746
1400000US35001003803,35001003803,"Census Tract 38.03, Bernalillo County, New Mexico",2805,463,2342,2247,2150,16,28,29,1,23,95,95,11,31,17,0,33,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3803
1400000US35001003804,35001003804,"Census Tract 38.04, Bernalillo County, New Mexico",4424,907,3517,3387,3250,36,31,32,2,36,130,128,8,68,18,1,29,1,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3804
1400000US35001003805,35001003805,"Census Tract 38.05, Bernalillo County, New Mexico",1835,500,1335,1261,1211,9,19,8,0,14,74,74,6,35,9,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3805
1400000US35001003806,35001003806,"Census Tract 38.06, Bernalillo County, New Mexico",2848,634,2214,2097,2030,8,21,21,0,17,117,109,7,58,16,1,18,2,0,0,4,0,0,0,3,0,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3806
1400000US35001003807,35001003807,"Census Tract 38.07, Bernalillo County, New Mexico",3608,1031,2577,2480,2346,16,63,11,0,44,97,94,6,46,9,1,31,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3807
1400000US35001004001,35001004001,"Census Tract 40.01, Bernalillo County, New Mexico",4053,2757,1296,1222,1034,54,80,25,0,29,74,69,9,32,1,0,22,0,0,0,2,0,0,0,3,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4001
1400000US35001004300,35001004300,"Census Tract 43, Bernalillo County, New Mexico",3768,2910,858,817,690,43,45,16,0,23,41,38,1,8,2,1,22,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4300
